corner_class,edge_class,canonical_a,canonical_b,sym,length
273,17,260,32,1,10
273,24,260,32,2,10
260,37,260,32,3,10
271,37,260,32,4,10
263,24,260,32,5,10
263,17,260,32,6,10
271,32,260,32,7,10
260,35,260,35,0,11
273,14,260,35,1,11
271,29,260,35,4,11
263,22,260,35,5,11
260,36,260,36,0,9
273,15,260,36,1,9
271,30,260,36,4,9
263,23,260,36,5,9
260,42,260,42,0,9
273,68,260,42,1,9
273,67,260,42,2,9
260,43,260,42,3,9
271,65,260,42,4,9
263,47,260,42,5,9
263,46,260,42,6,9
271,66,260,42,7,9
260,46,260,46,0,10
273,66,260,46,1,10
273,42,260,46,2,10
260,68,260,46,3,10
271,67,260,46,4,10
263,43,260,46,5,10
263,65,260,46,6,10
271,47,260,46,7,10
260,47,260,47,0,9
273,65,260,47,1,9
273,43,260,47,2,9
260,67,260,47,3,9
271,68,260,47,4,9
263,42,260,47,5,9
263,66,260,47,6,9
271,46,260,47,7,9
260,48,260,48,0,10
273,72,260,48,1,10
273,52,260,48,2,10
260,70,260,48,3,10
271,69,260,48,4,10
263,53,260,48,5,10
263,71,260,48,6,10
271,49,260,48,7,10
260,49,260,49,0,9
273,71,260,49,1,9
273,53,260,49,2,9
260,69,260,49,3,9
271,70,260,49,4,9
263,52,260,49,5,9
263,72,260,49,6,9
271,48,260,49,7,9
260,52,260,52,0,10
273,70,260,52,1,10
273,69,260,52,2,10
260,53,260,52,3,10
271,71,260,52,4,10
263,49,260,52,5,10
263,48,260,52,6,10
271,72,260,52,7,10
260,54,260,54,0,10
273,79,260,54,1,10
271,54,260,54,4,10
263,79,260,54,5,10
260,55,260,55,0,10
273,55,260,55,1,10
273,58,260,55,2,10
260,61,260,55,3,10
271,74,260,55,4,10
263,74,260,55,5,10
263,61,260,55,6,10
271,58,260,55,7,10
260,57,260,57,0,10
273,64,260,57,1,10
273,73,260,57,2,10
260,73,260,57,3,10
271,64,260,57,4,10
263,57,260,57,5,10
263,60,260,57,6,10
271,60,260,57,7,10
260,58,260,58,0,11
273,61,260,58,1,11
273,74,260,58,2,11
260,74,260,58,3,11
271,61,260,58,4,11
263,58,260,58,5,11
263,55,260,58,6,11
271,55,260,58,7,11
260,60,260,60,0,10
273,60,260,60,1,10
273,57,260,60,2,10
260,64,260,60,3,10
271,73,260,60,4,10
263,73,260,60,5,10
263,64,260,60,6,10
271,57,260,60,7,10
260,65,260,65,0,10
273,47,260,65,1,10
273,46,260,65,2,10
260,66,260,65,3,10
271,42,260,65,4,10
263,68,260,65,5,10
263,67,260,65,6,10
271,43,260,65,7,10
260,71,260,71,0,9
273,49,260,71,1,9
273,48,260,71,2,9
260,72,260,71,3,9
271,52,260,71,4,9
263,70,260,71,5,9
263,69,260,71,6,9
271,53,260,71,7,9
260,79,260,79,0,10
273,54,260,79,1,10
271,79,260,79,4,10
263,54,260,79,5,10
260,86,260,86,0,9
273,90,260,86,1,9
273,88,260,86,2,9
260,91,260,86,3,9
271,91,260,86,4,9
263,88,260,86,5,9
263,90,260,86,6,9
271,86,260,86,7,9
260,87,260,87,0,10
273,100,260,87,1,10
271,101,260,87,4,10
263,89,260,87,5,10
260,88,260,88,0,10
273,91,260,88,1,10
271,90,260,88,4,10
263,86,260,88,5,10
260,89,260,89,0,9
273,101,260,89,1,9
273,87,260,89,2,9
260,100,260,89,3,9
271,100,260,89,4,9
263,87,260,89,5,9
263,101,260,89,6,9
271,89,260,89,7,9
260,90,260,90,0,10
273,86,260,90,1,10
271,88,260,90,4,10
263,91,260,90,5,10
260,101,260,101,0,10
273,89,260,101,1,10
271,87,260,101,4,10
263,100,260,101,5,10
260,104,260,104,0,10
273,117,260,104,1,10
273,118,260,104,2,10
260,106,260,104,3,10
271,105,260,104,4,10
263,116,260,104,5,10
263,119,260,104,6,10
271,107,260,104,7,10
260,105,260,105,0,9
273,116,260,105,1,9
273,119,260,105,2,9
260,107,260,105,3,9
271,104,260,105,4,9
263,117,260,105,5,9
263,118,260,105,6,9
271,106,260,105,7,9
260,108,260,108,0,9
273,109,260,108,1,9
273,112,260,108,2,9
260,111,260,108,3,9
271,114,260,108,4,9
263,115,260,108,5,9
263,110,260,108,6,9
271,113,260,108,7,9
260,109,260,109,0,9
273,108,260,109,1,9
273,113,260,109,2,9
260,110,260,109,3,9
271,115,260,109,4,9
263,114,260,109,5,9
263,111,260,109,6,9
271,112,260,109,7,9
260,112,260,112,0,10
273,111,260,112,1,10
273,114,260,112,2,10
260,115,260,112,3,10
271,110,260,112,4,10
263,113,260,112,5,10
263,108,260,112,6,10
271,109,260,112,7,10
260,113,260,113,0,10
273,110,260,113,1,10
273,115,260,113,2,10
260,114,260,113,3,10
271,111,260,113,4,10
263,112,260,113,5,10
263,109,260,113,6,10
271,108,260,113,7,10
260,116,260,116,0,9
273,105,260,116,1,9
273,106,260,116,2,9
260,118,260,116,3,9
271,117,260,116,4,9
263,104,260,116,5,9
263,107,260,116,6,9
271,119,260,116,7,9
260,117,260,117,0,10
273,104,260,117,1,10
273,107,260,117,2,10
260,119,260,117,3,10
271,116,260,117,4,10
263,105,260,117,5,10
263,106,260,117,6,10
271,118,260,117,7,10
260,136,260,136,0,10
273,137,260,136,1,10
273,136,260,136,2,10
260,137,260,136,3,10
271,136,260,136,4,10
263,137,260,136,5,10
263,136,260,136,6,10
271,137,260,136,7,10
264,0,264,0,0,10
267,0,264,0,1,10
264,3,264,3,0,10
267,3,264,3,1,10
264,12,264,12,0,11
267,27,264,12,1,11
264,21,264,12,4,11
267,34,264,12,5,11
264,14,264,14,0,11
267,35,264,14,1,11
267,29,264,14,2,11
264,22,264,14,3,11
264,15,264,15,0,9
267,36,264,15,1,9
267,30,264,15,2,9
264,23,264,15,3,9
264,17,264,17,0,9
267,32,264,17,1,9
264,24,264,17,4,9
267,37,264,17,5,9
264,27,264,27,0,9
267,12,264,27,1,9
267,21,264,27,2,9
264,34,264,27,3,9
264,29,264,29,0,9
267,22,264,29,1,9
264,35,264,29,4,9
267,14,264,29,5,9
264,30,264,30,0,11
267,23,264,30,1,11
264,36,264,30,4,11
267,15,264,30,5,11
264,32,264,32,0,11
267,17,264,32,1,11
267,24,264,32,2,11
264,37,264,32,3,11
264,42,264,42,0,9
267,68,264,42,1,9
267,67,264,42,2,9
264,43,264,42,3,9
264,65,264,42,4,9
267,47,264,42,5,9
267,46,264,42,6,9
264,66,264,42,7,9
264,46,264,46,0,10
267,66,264,46,1,10
267,42,264,46,2,10
264,68,264,46,3,10
264,67,264,46,4,10
267,43,264,46,5,10
267,65,264,46,6,10
264,47,264,46,7,10
264,48,264,48,0,9
267,72,264,48,1,9
267,52,264,48,2,9
264,70,264,48,3,9
264,69,264,48,4,9
267,53,264,48,5,9
267,71,264,48,6,9
264,49,264,48,7,9
264,52,264,52,0,10
267,70,264,52,1,10
267,69,264,52,2,10
264,53,264,52,3,10
264,71,264,52,4,10
267,49,264,52,5,10
267,48,264,52,6,10
264,72,264,52,7,10
264,54,264,54,0,10
267,79,264,54,1,10
264,55,264,55,0,10
267,55,264,55,1,10
267,58,264,55,2,10
264,61,264,55,3,10
264,74,264,55,4,10
267,74,264,55,5,10
267,61,264,55,6,10
264,58,264,55,7,10
264,57,264,57,0,10
267,64,264,57,1,10
267,73,264,57,2,10
264,73,264,57,3,10
264,64,264,57,4,10
267,57,264,57,5,10
267,60,264,57,6,10
264,60,264,57,7,10
264,79,264,79,0,10
267,54,264,79,1,10
264,86,264,86,0,9
267,90,264,86,1,9
267,88,264,86,2,9
264,91,264,86,3,9
264,87,264,87,0,9
267,100,264,87,1,9
264,101,264,87,4,9
267,89,264,87,5,9
264,88,264,88,0,9
267,91,264,88,1,9
264,90,264,88,4,9
267,86,264,88,5,9
264,89,264,89,0,9
267,101,264,89,1,9
267,87,264,89,2,9
264,100,264,89,3,9
264,104,264,104,0,9
267,117,264,104,1,9
267,118,264,104,2,9
264,106,264,104,3,9
264,105,264,104,4,9
267,116,264,104,5,9
267,119,264,104,6,9
264,107,264,104,7,9
264,108,264,108,0,9
267,109,264,108,1,9
267,112,264,108,2,9
264,111,264,108,3,9
264,114,264,108,4,9
267,115,264,108,5,9
267,110,264,108,6,9
264,113,264,108,7,9
264,109,264,109,0,9
267,108,264,109,1,9
267,113,264,109,2,9
264,110,264,109,3,9
264,115,264,109,4,9
267,114,264,109,5,9
267,111,264,109,6,9
264,112,264,109,7,9
264,116,264,116,0,9
267,105,264,116,1,9
267,106,264,116,2,9
264,118,264,116,3,9
264,117,264,116,4,9
267,104,264,116,5,9
267,107,264,116,6,9
264,119,264,116,7,9
264,136,264,136,0,10
267,137,264,136,1,10
267,136,264,136,2,10
264,137,264,136,3,10
265,0,265,0,0,10
266,0,265,0,1,10
265,3,265,3,0,10
266,3,265,3,1,10
265,12,265,12,0,9
266,27,265,12,1,9
265,21,265,12,4,9
266,34,265,12,5,9
265,14,265,14,0,9
266,35,265,14,1,9
266,29,265,14,2,9
265,22,265,14,3,9
265,15,265,15,0,11
266,36,265,15,1,11
266,30,265,15,2,11
265,23,265,15,3,11
265,17,265,17,0,11
266,32,265,17,1,11
265,24,265,17,4,11
266,37,265,17,5,11
265,27,265,27,0,11
266,12,265,27,1,11
266,21,265,27,2,11
265,34,265,27,3,11
265,29,265,29,0,11
266,22,265,29,1,11
265,35,265,29,4,11
266,14,265,29,5,11
265,30,265,30,0,9
266,23,265,30,1,9
265,36,265,30,4,9
266,15,265,30,5,9
265,32,265,32,0,9
266,17,265,32,1,9
266,24,265,32,2,9
265,37,265,32,3,9
265,42,265,42,0,9
266,68,265,42,1,9
266,67,265,42,2,9
265,43,265,42,3,9
265,65,265,42,4,9
266,47,265,42,5,9
266,46,265,42,6,9
265,66,265,42,7,9
265,46,265,46,0,10
266,66,265,46,1,10
266,42,265,46,2,10
265,68,265,46,3,10
265,67,265,46,4,10
266,43,265,46,5,10
266,65,265,46,6,10
265,47,265,46,7,10
265,48,265,48,0,9
266,72,265,48,1,9
266,52,265,48,2,9
265,70,265,48,3,9
265,69,265,48,4,9
266,53,265,48,5,9
266,71,265,48,6,9
265,49,265,48,7,9
265,52,265,52,0,10
266,70,265,52,1,10
266,69,265,52,2,10
265,53,265,52,3,10
265,71,265,52,4,10
266,49,265,52,5,10
266,48,265,52,6,10
265,72,265,52,7,10
265,54,265,54,0,10
266,79,265,54,1,10
265,55,265,55,0,10
266,55,265,55,1,10
266,58,265,55,2,10
265,61,265,55,3,10
265,74,265,55,4,10
266,74,265,55,5,10
266,61,265,55,6,10
265,58,265,55,7,10
265,57,265,57,0,10
266,64,265,57,1,10
266,73,265,57,2,10
265,73,265,57,3,10
265,64,265,57,4,10
266,57,265,57,5,10
266,60,265,57,6,10
265,60,265,57,7,10
265,79,265,79,0,10
266,54,265,79,1,10
265,86,265,86,0,9
266,90,265,86,1,9
266,88,265,86,2,9
265,91,265,86,3,9
265,87,265,87,0,9
266,100,265,87,1,9
265,101,265,87,4,9
266,89,265,87,5,9
265,88,265,88,0,9
266,91,265,88,1,9
265,90,265,88,4,9
266,86,265,88,5,9
265,89,265,89,0,9
266,101,265,89,1,9
266,87,265,89,2,9
265,100,265,89,3,9
265,104,265,104,0,9
266,117,265,104,1,9
266,118,265,104,2,9
265,106,265,104,3,9
265,105,265,104,4,9
266,116,265,104,5,9
266,119,265,104,6,9
265,107,265,104,7,9
265,108,265,108,0,9
266,109,265,108,1,9
266,112,265,108,2,9
265,111,265,108,3,9
265,114,265,108,4,9
266,115,265,108,5,9
266,110,265,108,6,9
265,113,265,108,7,9
265,109,265,109,0,9
266,108,265,109,1,9
266,113,265,109,2,9
265,110,265,109,3,9
265,115,265,109,4,9
266,114,265,109,5,9
266,111,265,109,6,9
265,112,265,109,7,9
265,116,265,116,0,9
266,105,265,116,1,9
266,106,265,116,2,9
265,118,265,116,3,9
265,117,265,116,4,9
266,104,265,116,5,9
266,107,265,116,6,9
265,119,265,116,7,9
265,136,265,136,0,10
266,137,265,136,1,10
266,136,265,136,2,10
265,137,265,136,3,10
274,1,274,1,0,9
304,2,274,1,1,9
315,1,274,1,2,9
318,2,274,1,3,9
305,1,274,1,4,9
279,2,274,1,5,9
316,1,274,1,6,9
317,2,274,1,7,9
274,2,274,2,0,11
304,1,274,2,1,11
315,2,274,2,2,11
318,1,274,2,3,11
305,2,274,2,4,11
279,1,274,2,5,11
316,2,274,2,6,11
317,1,274,2,7,11
274,4,274,4,0,9
304,9,274,4,1,9
315,6,274,4,2,9
318,10,274,4,3,9
305,5,274,4,4,9
279,8,274,4,5,9
316,7,274,4,6,9
317,11,274,4,7,9
274,5,274,5,0,10
304,8,274,5,1,10
315,7,274,5,2,10
318,11,274,5,3,10
305,4,274,5,4,10
279,9,274,5,5,10
316,6,274,5,6,10
317,10,274,5,7,10
274,6,274,6,0,10
304,10,274,6,1,10
315,5,274,6,2,10
318,8,274,6,3,10
305,7,274,6,4,10
279,11,274,6,5,10
316,4,274,6,6,10
317,9,274,6,7,10
274,7,274,7,0,10
304,11,274,7,1,10
315,4,274,7,2,10
318,9,274,7,3,10
305,6,274,7,4,10
279,10,274,7,5,10
316,5,274,7,6,10
317,8,274,7,7,10
274,8,274,8,0,10
304,5,274,8,1,10
315,10,274,8,2,10
318,6,274,8,3,10
305,9,274,8,4,10
279,4,274,8,5,10
316,11,274,8,6,10
317,7,274,8,7,10
274,9,274,9,0,10
304,4,274,9,1,10
315,11,274,9,2,10
318,7,274,9,3,10
305,8,274,9,4,10
279,5,274,9,5,10
316,10,274,9,6,10
317,6,274,9,7,10
274,10,274,10,0,10
304,6,274,10,1,10
315,9,274,10,2,10
318,4,274,10,3,10
305,11,274,10,4,10
279,7,274,10,5,10
316,8,274,10,6,10
317,5,274,10,7,10
274,11,274,11,0,10
304,7,274,11,1,10
315,8,274,11,2,10
318,5,274,11,3,10
305,10,274,11,4,10
279,6,274,11,5,10
316,9,274,11,6,10
317,4,274,11,7,10
274,13,274,13,0,9
304,38,274,13,1,9
315,28,274,13,2,9
318,41,274,13,3,9
305,16,274,13,4,9
279,39,274,13,5,9
316,31,274,13,6,9
317,40,274,13,7,9
274,16,274,16,0,10
304,39,274,16,1,10
315,31,274,16,2,10
318,40,274,16,3,10
305,13,274,16,4,10
279,38,274,16,5,10
316,28,274,16,6,10
317,41,274,16,7,10
274,18,274,18,0,10
304,33,274,18,1,10
315,33,274,18,2,10
318,18,274,18,3,10
305,18,274,18,4,10
279,33,274,18,5,10
316,33,274,18,6,10
317,18,274,18,7,10
274,19,274,19,0,9
304,20,274,19,1,9
315,25,274,19,2,9
318,26,274,19,3,9
305,26,274,19,4,9
279,25,274,19,5,9
316,20,274,19,6,9
317,19,274,19,7,9
274,20,274,20,0,9
304,19,274,20,1,9
315,19,274,20,2,9
318,20,274,20,3,9
305,25,274,20,4,9
279,26,274,20,5,9
316,26,274,20,6,9
317,25,274,20,7,9
274,25,274,25,0,10
304,26,274,25,1,10
315,26,274,25,2,10
318,25,274,25,3,10
305,20,274,25,4,10
279,19,274,25,5,10
316,19,274,25,6,10
317,20,274,25,7,10
274,26,274,26,0,10
304,25,274,26,1,10
315,20,274,26,2,10
318,19,274,26,3,10
305,19,274,26,4,10
279,20,274,26,5,10
316,25,274,26,6,10
317,26,274,26,7,10
274,28,274,28,0,10
304,41,274,28,1,10
315,16,274,28,2,10
318,39,274,28,3,10
305,31,274,28,4,10
279,40,274,28,5,10
316,13,274,28,6,10
317,38,274,28,7,10
274,31,274,31,0,10
304,40,274,31,1,10
315,13,274,31,2,10
318,38,274,31,3,10
305,28,274,31,4,10
279,41,274,31,5,10
316,16,274,31,6,10
317,39,274,31,7,10
274,33,274,33,0,10
304,18,274,33,1,10
315,18,274,33,2,10
318,33,274,33,3,10
305,33,274,33,4,10
279,18,274,33,5,10
316,18,274,33,6,10
317,33,274,33,7,10
274,38,274,38,0,10
304,13,274,38,1,10
315,40,274,38,2,10
318,31,274,38,3,10
305,39,274,38,4,10
279,16,274,38,5,10
316,41,274,38,6,10
317,28,274,38,7,10
274,39,274,39,0,10
304,16,274,39,1,10
315,41,274,39,2,10
318,28,274,39,3,10
305,38,274,39,4,10
279,13,274,39,5,10
316,40,274,39,6,10
317,31,274,39,7,10
274,40,274,40,0,10
304,31,274,40,1,10
315,39,274,40,2,10
318,16,274,40,3,10
305,41,274,40,4,10
279,28,274,40,5,10
316,38,274,40,6,10
317,13,274,40,7,10
274,41,274,41,0,10
304,28,274,41,1,10
315,38,274,41,2,10
318,13,274,41,3,10
305,40,274,41,4,10
279,31,274,41,5,10
316,39,274,41,6,10
317,16,274,41,7,10
274,44,274,44,0,9
304,51,274,44,1,9
315,76,274,44,2,9
318,76,274,44,3,9
305,51,274,44,4,9
279,44,274,44,5,9
316,77,274,44,6,9
317,77,274,44,7,9
274,45,274,45,0,9
304,50,274,45,1,9
315,75,274,45,2,9
318,75,274,45,3,9
305,50,274,45,4,9
279,45,274,45,5,9
316,78,274,45,6,9
317,78,274,45,7,9
274,50,274,50,0,10
304,45,274,50,1,10
315,78,274,50,2,10
318,78,274,50,3,10
305,45,274,50,4,10
279,50,274,50,5,10
316,75,274,50,6,10
317,75,274,50,7,10
274,51,274,51,0,10
304,44,274,51,1,10
315,77,274,51,2,10
318,77,274,51,3,10
305,44,274,51,4,10
279,51,274,51,5,10
316,76,274,51,6,10
317,76,274,51,7,10
274,56,274,56,0,9
304,63,274,56,1,9
315,63,274,56,2,9
318,56,274,56,3,9
305,59,274,56,4,9
279,62,274,56,5,9
316,62,274,56,6,9
317,59,274,56,7,9
274,59,274,59,0,10
304,62,274,59,1,10
315,62,274,59,2,10
318,59,274,59,3,10
305,56,274,59,4,10
279,63,274,59,5,10
316,63,274,59,6,10
317,56,274,59,7,10
274,62,274,62,0,9
304,59,274,62,1,9
315,56,274,62,2,9
318,63,274,62,3,9
305,63,274,62,4,9
279,56,274,62,5,9
316,59,274,62,6,9
317,62,274,62,7,9
274,63,274,63,0,10
304,56,274,63,1,10
315,59,274,63,2,10
318,62,274,63,3,10
305,62,274,63,4,10
279,59,274,63,5,10
316,56,274,63,6,10
317,63,274,63,7,10
274,75,274,75,0,9
304,75,274,75,1,9
315,50,274,75,2,9
318,45,274,75,3,9
305,78,274,75,4,9
279,78,274,75,5,9
316,45,274,75,6,9
317,50,274,75,7,9
274,76,274,76,0,10
304,76,274,76,1,10
315,51,274,76,2,10
318,44,274,76,3,10
305,77,274,76,4,10
279,77,274,76,5,10
316,44,274,76,6,10
317,51,274,76,7,10
274,77,274,77,0,9
304,77,274,77,1,9
315,44,274,77,2,9
318,51,274,77,3,9
305,76,274,77,4,9
279,76,274,77,5,9
316,51,274,77,6,9
317,44,274,77,7,9
274,78,274,78,0,10
304,78,274,78,1,10
315,45,274,78,2,10
318,50,274,78,3,10
305,75,274,78,4,10
279,75,274,78,5,10
316,50,274,78,6,10
317,45,274,78,7,10
274,80,274,80,0,10
304,97,274,80,1,10
315,93,274,80,2,10
318,84,274,80,3,10
305,81,274,80,4,10
279,96,274,80,5,10
316,92,274,80,6,10
317,85,274,80,7,10
274,81,274,81,0,10
304,96,274,81,1,10
315,92,274,81,2,10
318,85,274,81,3,10
305,80,274,81,4,10
279,97,274,81,5,10
316,93,274,81,6,10
317,84,274,81,7,10
274,82,274,82,0,10
304,102,274,82,1,10
315,103,274,82,2,10
318,83,274,82,3,10
305,99,274,82,4,10
279,95,274,82,5,10
316,94,274,82,6,10
317,98,274,82,7,10
274,83,274,83,0,9
304,103,274,83,1,9
315,102,274,83,2,9
318,82,274,83,3,9
305,98,274,83,4,9
279,94,274,83,5,9
316,95,274,83,6,9
317,99,274,83,7,9
274,84,274,84,0,10
304,93,274,84,1,10
315,97,274,84,2,10
318,80,274,84,3,10
305,85,274,84,4,10
279,92,274,84,5,10
316,96,274,84,6,10
317,81,274,84,7,10
274,85,274,85,0,10
304,92,274,85,1,10
315,96,274,85,2,10
318,81,274,85,3,10
305,84,274,85,4,10
279,93,274,85,5,10
316,97,274,85,6,10
317,80,274,85,7,10
274,92,274,92,0,10
304,85,274,92,1,10
315,80,274,92,2,10
318,97,274,92,3,10
305,93,274,92,4,10
279,84,274,92,5,10
316,81,274,92,6,10
317,96,274,92,7,10
274,93,274,93,0,10
304,84,274,93,1,10
315,81,274,93,2,10
318,96,274,93,3,10
305,92,274,93,4,10
279,85,274,93,5,10
316,80,274,93,6,10
317,97,274,93,7,10
274,94,274,94,0,10
304,98,274,94,1,10
315,82,274,94,2,10
318,102,274,94,3,10
305,103,274,94,4,10
279,83,274,94,5,10
316,99,274,94,6,10
317,95,274,94,7,10
274,95,274,95,0,9
304,99,274,95,1,9
315,83,274,95,2,9
318,103,274,95,3,9
305,102,274,95,4,9
279,82,274,95,5,9
316,98,274,95,6,9
317,94,274,95,7,9
274,96,274,96,0,10
304,81,274,96,1,10
315,84,274,96,2,10
318,93,274,96,3,10
305,97,274,96,4,10
279,80,274,96,5,10
316,85,274,96,6,10
317,92,274,96,7,10
274,97,274,97,0,10
304,80,274,97,1,10
315,85,274,97,2,10
318,92,274,97,3,10
305,96,274,97,4,10
279,81,274,97,5,10
316,84,274,97,6,10
317,93,274,97,7,10
274,98,274,98,0,10
304,94,274,98,1,10
315,95,274,98,2,10
318,99,274,98,3,10
305,83,274,98,4,10
279,103,274,98,5,10
316,102,274,98,6,10
317,82,274,98,7,10
274,99,274,99,0,10
304,95,274,99,1,10
315,94,274,99,2,10
318,98,274,99,3,10
305,82,274,99,4,10
279,102,274,99,5,10
316,103,274,99,6,10
317,83,274,99,7,10
274,102,274,102,0,10
304,82,274,102,1,10
315,98,274,102,2,10
318,94,274,102,3,10
305,95,274,102,4,10
279,99,274,102,5,10
316,83,274,102,6,10
317,103,274,102,7,10
274,103,274,103,0,10
304,83,274,103,1,10
315,99,274,103,2,10
318,95,274,103,3,10
305,94,274,103,4,10
279,98,274,103,5,10
316,82,274,103,6,10
317,102,274,103,7,10
274,120,274,120,0,9
304,127,274,120,1,9
315,129,274,120,2,9
318,122,274,120,3,9
305,122,274,120,4,9
279,129,274,120,5,9
316,127,274,120,6,9
317,120,274,120,7,9
274,121,274,121,0,10
304,126,274,121,1,10
315,128,274,121,2,10
318,123,274,121,3,10
305,123,274,121,4,10
279,128,274,121,5,10
316,126,274,121,6,10
317,121,274,121,7,10
274,122,274,122,0,10
304,129,274,122,1,10
315,127,274,122,2,10
318,120,274,122,3,10
305,120,274,122,4,10
279,127,274,122,5,10
316,129,274,122,6,10
317,122,274,122,7,10
274,123,274,123,0,10
304,128,274,123,1,10
315,126,274,123,2,10
318,121,274,123,3,10
305,121,274,123,4,10
279,126,274,123,5,10
316,128,274,123,6,10
317,123,274,123,7,10
274,124,274,124,0,9
304,134,274,124,1,9
315,134,274,124,2,9
318,124,274,124,3,9
305,133,274,124,4,9
279,131,274,124,5,9
316,131,274,124,6,9
317,133,274,124,7,9
274,125,274,125,0,10
304,135,274,125,1,10
315,135,274,125,2,10
318,125,274,125,3,10
305,132,274,125,4,10
279,130,274,125,5,10
316,130,274,125,6,10
317,132,274,125,7,10
274,126,274,126,0,10
304,121,274,126,1,10
315,121,274,126,2,10
318,126,274,126,3,10
305,128,274,126,4,10
279,123,274,126,5,10
316,123,274,126,6,10
317,128,274,126,7,10
274,127,274,127,0,10
304,120,274,127,1,10
315,120,274,127,2,10
318,127,274,127,3,10
305,129,274,127,4,10
279,122,274,127,5,10
316,122,274,127,6,10
317,129,274,127,7,10
274,128,274,128,0,9
304,123,274,128,1,9
315,123,274,128,2,9
318,128,274,128,3,9
305,126,274,128,4,9
279,121,274,128,5,9
316,121,274,128,6,9
317,126,274,128,7,9
274,129,274,129,0,10
304,122,274,129,1,10
315,122,274,129,2,10
318,129,274,129,3,10
305,127,274,129,4,10
279,120,274,129,5,10
316,120,274,129,6,10
317,127,274,129,7,10
274,130,274,130,0,9
304,132,274,130,1,9
315,125,274,130,2,9
318,135,274,130,3,9
305,135,274,130,4,9
279,125,274,130,5,9
316,132,274,130,6,9
317,130,274,130,7,9
274,131,274,131,0,10
304,133,274,131,1,10
315,124,274,131,2,10
318,134,274,131,3,10
305,134,274,131,4,10
279,124,274,131,5,10
316,133,274,131,6,10
317,131,274,131,7,10
274,132,274,132,0,10
304,130,274,132,1,10
315,130,274,132,2,10
318,132,274,132,3,10
305,125,274,132,4,10
279,135,274,132,5,10
316,135,274,132,6,10
317,125,274,132,7,10
274,133,274,133,0,10
304,131,274,133,1,10
315,131,274,133,2,10
318,133,274,133,3,10
305,124,274,133,4,10
279,134,274,133,5,10
316,134,274,133,6,10
317,124,274,133,7,10
274,134,274,134,0,10
304,124,274,134,1,10
315,133,274,134,2,10
318,131,274,134,3,10
305,131,274,134,4,10
279,133,274,134,5,10
316,124,274,134,6,10
317,134,274,134,7,10
274,135,274,135,0,10
304,125,274,135,1,10
315,132,274,135,2,10
318,130,274,135,3,10
305,130,274,135,4,10
279,132,274,135,5,10
316,125,274,135,6,10
317,135,274,135,7,10
274,138,274,138,0,10
304,138,274,138,1,10
315,138,274,138,2,10
318,138,274,138,3,10
305,138,274,138,4,10
279,138,274,138,5,10
316,138,274,138,6,10
317,138,274,138,7,10
274,139,274,139,0,10
304,139,274,139,1,10
315,139,274,139,2,10
318,139,274,139,3,10
305,139,274,139,4,10
279,139,274,139,5,10
316,139,274,139,6,10
317,139,274,139,7,10
275,1,275,1,0,11
278,2,275,1,1,11
341,1,275,1,2,11
319,2,275,1,3,11
276,1,275,1,4,11
277,2,275,1,5,11
314,1,275,1,6,11
340,2,275,1,7,11
275,2,275,2,0,9
278,1,275,2,1,9
341,2,275,2,2,9
319,1,275,2,3,9
276,2,275,2,4,9
277,1,275,2,5,9
314,2,275,2,6,9
340,1,275,2,7,9
275,4,275,4,0,10
278,9,275,4,1,10
341,6,275,4,2,10
319,10,275,4,3,10
276,5,275,4,4,10
277,8,275,4,5,10
314,7,275,4,6,10
340,11,275,4,7,10
275,5,275,5,0,10
278,8,275,5,1,10
341,7,275,5,2,10
319,11,275,5,3,10
276,4,275,5,4,10
277,9,275,5,5,10
314,6,275,5,6,10
340,10,275,5,7,10
275,6,275,6,0,10
278,10,275,6,1,10
341,5,275,6,2,10
319,8,275,6,3,10
276,7,275,6,4,10
277,11,275,6,5,10
314,4,275,6,6,10
340,9,275,6,7,10
275,7,275,7,0,10
278,11,275,7,1,10
341,4,275,7,2,10
319,9,275,7,3,10
276,6,275,7,4,10
277,10,275,7,5,10
314,5,275,7,6,10
340,8,275,7,7,10
275,8,275,8,0,10
278,5,275,8,1,10
341,10,275,8,2,10
319,6,275,8,3,10
276,9,275,8,4,10
277,4,275,8,5,10
314,11,275,8,6,10
340,7,275,8,7,10
275,9,275,9,0,10
278,4,275,9,1,10
341,11,275,9,2,10
319,7,275,9,3,10
276,8,275,9,4,10
277,5,275,9,5,10
314,10,275,9,6,10
340,6,275,9,7,10
275,10,275,10,0,10
278,6,275,10,1,10
341,9,275,10,2,10
319,4,275,10,3,10
276,11,275,10,4,10
277,7,275,10,5,10
314,8,275,10,6,10
340,5,275,10,7,10
275,11,275,11,0,9
278,7,275,11,1,9
341,8,275,11,2,9
319,5,275,11,3,9
276,10,275,11,4,9
277,6,275,11,5,9
314,9,275,11,6,9
340,4,275,11,7,9
275,13,275,13,0,10
278,38,275,13,1,10
341,28,275,13,2,10
319,41,275,13,3,10
276,16,275,13,4,10
277,39,275,13,5,10
314,31,275,13,6,10
340,40,275,13,7,10
275,16,275,16,0,10
278,39,275,16,1,10
341,31,275,16,2,10
319,40,275,16,3,10
276,13,275,16,4,10
277,38,275,16,5,10
314,28,275,16,6,10
340,41,275,16,7,10
275,18,275,18,0,10
278,33,275,18,1,10
341,33,275,18,2,10
319,18,275,18,3,10
276,18,275,18,4,10
