ep_0..11,canonical_id,sym_index,length,formula
3 0 2 1 7 6 4 5 8 10 9 11,C381,4,12,U2 B2 R2 U D2 L2 R2 D' F2 D2 R2 F2
3 0 2 1 7 6 4 5 8 11 10 9,C374,4,12,U2 F2 L2 U B2 F2 U R2 U' D' L2 B2
3 0 2 1 7 6 4 5 9 8 10 11,C373,4,12,U D R2 F2 D B2 F2 D F2 U2 L2 B2
3 0 2 1 7 6 4 5 9 10 11 8,C376,4,12,U2 F2 L2 D L2 R2 D L2 U D L2 B2
3 0 2 1 7 6 4 5 9 11 8 10,C117,4,11,U2 B2 R2 D' B2 F2 U' B2 U2 R2 F2
3 0 2 1 7 6 4 5 10 8 11 9,C377,4,12,U2 B2 R2 U2 D B2 F2 U' F2 D2 R2 F2
3 0 2 1 7 6 4 5 10 9 8 11,C378,4,12,U2 B2 R2 D' B2 F2 D' R2 U D R2 F2
3 0 2 1 7 6 4 5 10 11 9 8,C382,4,12,U D L2 B2 D' L2 R2 D' B2 U2 R2 F2
3 0 2 1 7 6 4 5 11 8 9 10,C380,4,12,U2 B2 R2 U' L2 R2 U' L2 U' D' R2 F2
3 0 2 1 7 6 4 5 11 9 10 8,C116,4,11,U2 B2 R2 U' L2 R2 D' B2 U2 R2 F2
3 0 2 1 7 6 4 5 11 10 8 9,C379,4,12,U D L2 B2 U' B2 F2 U' F2 D2 R2 F2
3 0 2 1 7 6 5 4 8 9 10 11,C391,4,12,B2 U' B2 F2 D R2 U B2 L2 B2 U R2
3 0 2 1 7 6 5 4 8 10 11 9,C855,4,14,U D' R2 U' L2 R2 D F2 D B2 L2 B2 U R2
3 0 2 1 7 6 5 4 8 11 9 10,C395,4,12,B2 D' L2 R2 D F2 U R2 B2 R2 D R2
3 0 2 1 7 6 5 4 9 8 11 10,C650,4,13,B2 U' B2 F2 D R2 U2 D' R2 B2 R2 D R2
3 0 2 1 7 6 5 4 9 10 8 11,C394,4,12,B2 D' L2 R2 D F2 D B2 L2 B2 U R2
3 0 2 1 7 6 5 4 9 11 10 8,C854,4,14,U L2 B2 L2 D R2 U L2 R2 F2 L2 F2 U L2
3 0 2 1 7 6 5 4 10 8 9 11,C858,4,14,U L2 D F2 L2 U' R2 F2 D L2 U B2 U L2
3 0 2 1 7 6 5 4 10 9 11 8,C393,4,12,B2 U' B2 F2 U F2 U R2 B2 R2 D R2
3 0 2 1 7 6 5 4 10 11 8 9,C857,4,14,U L2 D F2 L2 D' F2 L2 D B2 U R2 D L2
3 0 2 1 7 6 5 4 11 8 10 9,C392,4,12,B2 U' B2 F2 U F2 D B2 L2 B2 U R2
3 0 2 1 7 6 5 4 11 9 8 10,C856,4,14,U B2 U L2 U B2 D R2 F2 U' B2 R2 D B2
3 0 2 1 7 6 5 4 11 10 9 8,C651,4,13,B2 U D2 B2 F2 D L2 D R2 B2 R2 D R2
3 1 0 2 4 5 6 7 8 9 10 11,C068,3,11,R2 D R2 F2 L2 U' F2 R2 B2 D2 R2
3 1 0 2 4 5 6 7 8 10 11 9,C143,3,12,R2 F2 B2 D L2 U' R2 L2 U B2 D' R2
3 1 0 2 4 5 6 7 8 11 9 10,C142,3,12,R2 F2 B2 U B2 D' R2 L2 D R2 U' R2
3 1 0 2 4 5 6 7 9 8 11 10,C433,3,13,D B2 D F2 D R2 D R2 D B2 D' U2 B2
3 1 0 2 4 5 6 7 9 10 8 11,C151,3,12,D B2 D F2 D R2 D R2 U R2 U B2
3 1 0 2 4 5 6 7 9 11 10 8,C150,3,12,D B2 D F2 U F2 U L2 D F2 D B2
3 1 0 2 4 5 6 7 10 8 9 11,C148,3,12,D B2 D F2 D R2 U F2 D R2 U B2
3 1 0 2 4 5 6 7 10 9 11 8,C147,3,12,F2 L2 U' L2 U L2 F2 R2 U R2 U' R2
3 1 0 2 4 5 6 7 10 11 8 9,C149,3,12,D B2 U L2 D F2 D F2 D R2 U B2
3 1 0 2 4 5 6 7 11 8 10 9,C146,3,12,D B2 U L2 D F2 U L2 D F2 D B2
3 1 0 2 4 5 6 7 11 9 8 10,C145,3,12,F2 L2 D' B2 D L2 F2 R2 D B2 D' R2
3 1 0 2 4 5 6 7 11 10 9 8,C144,3,12,B2 D F2 L2 F2 D' U' L2 B2 L2 U B2
3 1 0 2 4 5 7 6 8 9 11 10,C444,3,13,B2 D F2 U2 R2 B2 U2 R2 F2 L2 B2 D B2
3 1 0 2 4 5 7 6 8 10 9 11,C443,3,13,F2 R2 D2 F2 U F2 B2 D F2 B2 L2 B2 U2
3 1 0 2 4 5 7 6 8 11 10 9,C445,3,13,B2 D' R2 F2 L2 B2 D2 B2 U2 R2 B2 D' B2
3 1 0 2 4 5 7 6 9 8 10 11,C451,3,13,B2 D F2 D2 R2 B2 U2 R2 B2 R2 B2 D B2
3 1 0 2 4 5 7 6 9 10 11 8,C450,3,13,R2 B2 D2 F2 D R2 L2 U R2 B2 D2 R2 B2
3 1 0 2 4 5 7 6 9 11 8 10,C452,3,13,F2 R2 D2 F2 D R2 L2 U F2 B2 L2 B2 U2
3 1 0 2 4 5 7 6 10 8 11 9,C449,3,13,F2 L2 F2 B2 D2 B2 U' R2 L2 D' L2 F2 D2
3 1 0 2 4 5 7 6 10 9 8 11,C448,3,13,R2 D2 F2 U F2 B2 D F2 B2 L2 B2 U2 F2
3 1 0 2 4 5 7 6 10 11 9 8,C741,3,14,D2 F2 D R2 L2 U R2 B2 D F2 L2 B2 U' F2
3 1 0 2 4 5 7 6 11 8 9 10,C447,3,13,R2 D2 F2 D R2 L2 U F2 B2 L2 B2 U2 F2
3 1 0 2 4 5 7 6 11 9 10 8,C446,3,13,F2 L2 F2 B2 D2 B2 D' F2 B2 U' L2 F2 D2
3 1 0 2 4 5 7 6 11 10 8 9,C740,3,14,D2 F2 U2 R2 F2 B2 U R2 L2 D' L2 F2 D2 F2
3 1 0 2 4 6 5 7 8 9 11 10,C477,5,13,F2 D2 B2 D' R2 B2 L2 F2 L2 B2 D' F2 U2
3 1 0 2 4 6 5 7 8 10 9 11,C476,5,13,B2 R2 B2 F2 U' B2 F2 D' B2 U2 L2 F2 U2
3 1 0 2 4 6 5 7 8 11 10 9,C759,5,14,D2 F2 D' R2 F2 L2 D R2 B2 D R2 L2 D F2
3 1 0 2 4 6 5 7 9 8 10 11,C475,5,13,F2 D2 B2 U' R2 B2 R2 B2 R2 B2 U' B2 D2
3 1 0 2 4 6 5 7 9 10 11 8,C761,5,14,R2 D2 B2 D2 F2 D R2 L2 U' F2 L2 F2 U2 B2
3 1 0 2 4 6 5 7 9 11 8 10,C478,5,13,B2 R2 B2 F2 D' R2 L2 U' B2 D2 R2 B2 D2
3 1 0 2 4 6 5 7 10 8 11 9,C479,5,13,B2 R2 B2 F2 D' R2 L2 U' B2 U2 L2 F2 U2
3 1 0 2 4 6 5 7 10 9 8 11,C757,5,14,R2 D2 B2 D2 F2 U B2 F2 D' B2 R2 B2 D2 B2
3 1 0 2 4 6 5 7 10 11 9 8,C762,5,14,D R2 U2 L2 U B2 F2 U R2 F2 U' R2 F2 R2
3 1 0 2 4 6 5 7 11 8 9 10,C758,5,14,R2 D2 B2 U2 B2 D R2 L2 U' B2 R2 B2 D2 B2
3 1 0 2 4 6 5 7 11 9 10 8,C480,5,13,B2 R2 B2 F2 U' B2 F2 D' B2 D2 R2 B2 D2
3 1 0 2 4 6 5 7 11 10 8 9,C760,5,14,D R2 D2 R2 D R2 L2 D R2 F2 U' R2 F2 R2
3 1 0 2 4 6 7 5 8 9 10 11,C330,2,12,F2 U' F2 B2 D R2 B2 D' R2 B2 R2 D'
3 1 0 2 4 6 7 5 8 10 11 9,C333,2,12,F2 D' L2 R2 D F2 R2 U' R2 B2 R2 D'
3 1 0 2 4 6 7 5 8 11 9 10,C333,5,12,R2 U' B2 F2 U R2 F2 D' F2 L2 F2 U'
3 1 0 2 4 6 7 5 9 8 11 10,C629,5,13,R2 D U2 R2 L2 U B2 R2 D' R2 F2 R2 D'
3 1 0 2 4 6 7 5 9 10 8 11,C332,5,12,R2 D' R2 L2 D R2 F2 U' R2 F2 R2 D'
3 1 0 2 4 6 7 5 9 11 10 8,C334,2,12,F2 U' F2 B2 U F2 R2 U' R2 B2 R2 D'
3 1 0 2 4 6 7 5 10 8 9 11,C331,5,12,F2 D' R2 L2 D F2 R2 D' F2 R2 F2 U'
3 1 0 2 4 6 7 5 10 9 11 8,C331,2,12,R2 U' F2 B2 U R2 F2 U' R2 F2 R2 D'
3 1 0 2 4 6 7 5 10 11 8 9,C630,2,13,U B2 L2 B2 U' L2 B2 D F2 B2 U' L2 D2
3 1 0 2 4 6 7 5 11 8 10 9,C334,5,12,R2 D' R2 L2 D R2 F2 D' F2 L2 F2 U'
3 1 0 2 4 6 7 5 11 9 8 10,C332,2,12,F2 U' F2 B2 U F2 R2 D' F2 R2 F2 U'
3 1 0 2 4 6 7 5 11 10 9 8,C629,2,13,F2 U D2 F2 B2 D L2 F2 U' F2 R2 F2 U'
3 1 0 2 4 7 5 6 8 9 10 11,C035,5,10,D R2 F2 U' B2 F2 D B2 R2 D'
3 1 0 2 4 7 5 6 8 10 11 9,C252,5,12,D R2 F2 D U2 R2 L2 D L2 B2 D2 U
3 1 0 2 4 7 5 6 8 11 9 10,C082,5,11,D2 U' B2 R2 D' B2 F2 D B2 R2 D'
3 1 0 2 4 7 5 6 9 8 11 10,C081,5,11,U B2 R2 D2 U' B2 F2 D' L2 B2 U'
3 1 0 2 4 7 5 6 9 10 8 11,C080,5,11,U B2 R2 D2 U' B2 F2 U' F2 L2 D'
3 1 0 2 4 7 5 6 9 11 10 8,C253,5,12,D R2 D U' R2 D' B2 F2 D B2 R2 D'
3 1 0 2 4 7 5 6 10 8 9 11,C036,5,10,D R2 F2 U' B2 F2 U R2 F2 U'
3 1 0 2 4 7 5 6 10 9 11 8,C085,5,11,U B2 R2 D R2 L2 D U2 F2 L2 D'
3 1 0 2 4 7 5 6 10 11 8 9,C084,5,11,D R2 F2 D' R2 L2 U F2 L2 D U2
3 1 0 2 4 7 5 6 11 8 10 9,C083,5,11,D2 U' B2 R2 U' R2 L2 U B2 R2 D'
3 1 0 2 4 7 5 6 11 9 8 10,C037,5,10,D R2 F2 D' R2 L2 D R2 F2 U'
3 1 0 2 4 7 5 6 11 10 9 8,C086,5,11,D R2 F2 D U2 R2 L2 U B2 R2 D'
3 1 0 2 4 7 6 5 8 9 11 10,C360,2,12,U2 F2 D2 R2 U L2 F2 R2 D L2 D2 F2
3 1 0 2 4 7 6 5 8 10 9 11,C361,2,12,U2 L2 U2 F2 U' F2 R2 B2 D' B2 D2 R2
3 1 0 2 4 7 6 5 8 11 10 9,C115,2,11,F2 U2 L2 D R2 B2 L2 U' F2 U2 R2
3 1 0 2 4 7 6 5 9 8 10 11,C365,2,12,U2 F2 U2 L2 U R2 B2 L2 D R2 U2 F2
3 1 0 2 4 7 6 5 9 10 11 8,C633,2,13,U D L2 U2 B2 D F2 R2 B2 D R2 D2 B2
3 1 0 2 4 7 6 5 9 11 8 10,C364,2,12,B2 D2 L2 U R2 B2 L2 U' L2 U' D' L2
3 1 0 2 4 7 6 5 10 8 11 9,C366,2,12,F2 D2 R2 U B2 L2 F2 U' R2 U' D' R2
3 1 0 2 4 7 6 5 10 9 8 11,C114,2,11,F2 U2 L2 U F2 R2 B2 D' B2 D2 R2
3 1 0 2 4 7 6 5 10 11 9 8,C363,2,12,L2 U2 F2 U' R2 B2 L2 U F2 U D F2
3 1 0 2 4 7 6 5 11 8 9 10,C634,2,13,U D L2 U2 B2 U L2 F2 R2 U L2 U2 B2
3 1 0 2 4 7 6 5 11 9 10 8,C359,2,12,U2 L2 D2 B2 U' B2 L2 F2 D' F2 U2 R2
3 1 0 2 4 7 6 5 11 10 8 9,C362,2,12,F2 U D F2 U R2 B2 L2 U' F2 U2 R2
3 1 0 2 5 4 6 7 8 9 11 10,C497,7,13,D2 B2 D' B2 L2 F2 R2 F2 L2 D' F2 U2 F2
3 1 0 2 5 4 6 7 8 10 9 11,C495,7,13,D2 B2 L2 D2 B2 D' B2 F2 U' B2 F2 L2 B2
3 1 0 2 5 4 6 7 8 11 10 9,C764,7,14,D2 B2 R2 B2 F2 D' U' R2 D B2 F2 D R2 B2
3 1 0 2 5 4 6 7 9 8 10 11,C494,7,13,D2 B2 U' B2 L2 B2 L2 B2 L2 U' B2 D2 F2
3 1 0 2 5 4 6 7 9 10 11 8,C769,7,14,D2 B2 L2 D' U' L2 D' L2 R2 D' B2 F2 L2 B2
3 1 0 2 5 4 6 7 9 11 8 10,C496,7,13,D2 B2 L2 D2 B2 U' L2 R2 D' B2 F2 L2 B2
3 1 0 2 5 4 6 7 10 8 11 9,C498,7,13,D2 B2 R2 B2 F2 U2 B2 D L2 R2 U R2 B2
3 1 0 2 5 4 6 7 10 9 8 11,C768,7,14,D2 B2 L2 D U R2 U' B2 F2 U' B2 F2 L2 B2
3 1 0 2 5 4 6 7 10 11 9 8,C766,7,14,D2 B2 U2 F2 D2 L2 B2 F2 D' L2 R2 U R2 B2
3 1 0 2 5 4 6 7 11 8 9 10,C765,7,14,D2 B2 D' B2 L2 F2 R2 F2 L2 U' R2 D' U' F2
3 1 0 2 5 4 6 7 11 9 10 8,C493,7,13,D2 B2 R2 B2 F2 U2 B2 U B2 F2 D R2 B2
3 1 0 2 5 4 6 7 11 10 8 9,C767,7,14,D2 B2 D2 B2 U2 L2 B2 F2 D' L2 R2 U R2 B2
3 1 0 2 5 4 7 6 8 9 10 11,C391,2,12,L2 U' L2 R2 D B2 U L2 F2 L2 U B2
3 1 0 2 5 4 7 6 8 10 11 9,C393,2,12,L2 U' L2 R2 U R2 U B2 L2 B2 D B2
3 1 0 2 5 4 7 6 8 11 9 10,C856,2,14,U L2 U F2 U L2 D B2 R2 U' L2 B2 D L2
3 1 0 2 5 4 7 6 9 8 11 10,C651,2,13,L2 U D2 L2 R2 D F2 D B2 L2 B2 D B2
3 1 0 2 5 4 7 6 9 10 8 11,C855,2,14,U D' B2 U' F2 B2 D R2 D L2 F2 L2 U B2
3 1 0 2 5 4 7 6 9 11 10 8,C394,2,12,L2 D' F2 B2 D R2 D L2 F2 L2 U B2
3 1 0 2 5 4 7 6 10 8 9 11,C395,2,12,L2 D' F2 B2 D R2 U B2 L2 B2 D B2
3 1 0 2 5 4 7 6 10 9 11 8,C854,2,14,U F2 L2 F2 D B2 U F2 B2 R2 F2 R2 U F2
3 1 0 2 5 4 7 6 10 11 8 9,C857,2,14,U F2 D R2 F2 D' R2 F2 D L2 U B2 D F2
3 1 0 2 5 4 7 6 11 8 10 9,C858,2,14,U F2 D R2 F2 U' B2 R2 D F2 U L2 U F2
3 1 0 2 5 4 7 6 11 9 8 10,C392,2,12,L2 U' L2 R2 U R2 D L2 F2 L2 U B2
3 1 0 2 5 4 7 6 11 10 9 8,C650,2,13,L2 U' L2 R2 D B2 U2 D' B2 L2 B2 D B2
3 1 0 2 5 6 4 7 8 9 10 11,C345,2,12,U' B2 D' F2 B2 U R2 F2 U' R2 F2 R2
3 1 0 2 5 6 4 7 8 10 11 9,C349,2,12,L2 F2 L2 U' F2 L2 U F2 B2 U' L2 D'
3 1 0 2 5 6 4 7 8 11 9 10,C350,7,12,L2 F2 L2 D' L2 B2 D B2 F2 D' B2 U'
3 1 0 2 5 6 4 7 9 8 11 10,C632,2,13,U' R2 U D2 L2 R2 D F2 R2 U' R2 B2 R2
3 1 0 2 5 6 4 7 9 10 8 11,C350,2,12,L2 B2 L2 U' L2 F2 U F2 B2 U' F2 D'
3 1 0 2 5 6 4 7 9 11 10 8,C347,7,12,D' F2 U' B2 F2 U F2 R2 U' R2 B2 R2
3 1 0 2 5 6 4 7 10 8 9 11,C349,7,12,L2 B2 L2 D' B2 L2 D B2 F2 D' L2 U'
3 1 0 2 5 6 4 7 10 9 11 8,C346,2,12,L2 B2 L2 U' L2 F2 D L2 R2 D' F2 D'
3 1 0 2 5 6 4 7 10 11 8 9,C631,2,13,U D2 F2 U' L2 R2 D R2 F2 U' R2 F2 R2
3 1 0 2 5 6 4 7 11 8 10 9,C346,7,12,L2 F2 L2 D' L2 B2 U L2 R2 U' B2 U'
3 1 0 2 5 6 4 7 11 9 8 10,C347,2,12,U' B2 D' F2 B2 D B2 R2 D' R2 F2 R2
3 1 0 2 5 6 4 7 11 10 9 8,C348,2,12,F2 U2 L2 D' L2 R2 U F2 B2 R2 D2 F2
3 1 0 2 5 6 7 4 8 9 11 10,C836,2,14,B2 U F2 D' R2 F2 R2 U B2 D2 L2 F2 D B2
3 1 0 2 5 6 7 4 8 10 9 11,C926,2,15,U2 F2 U L2 B2 L2 U F2 D L2 R2 U R2 D2 R2
3 1 0 2 5 6 7 4 8 11 10 9,C841,2,14,L2 U' L2 R2 D' B2 U2 F2 U' L2 F2 L2 U B2
3 1 0 2 5 6 7 4 9 8 10 11,C843,2,14,B2 U F2 U' B2 R2 B2 D F2 U2 L2 F2 D B2
3 1 0 2 5 6 7 4 9 10 11 8,C838,2,14,L2 U' L2 R2 U' L2 D2 L2 U' B2 L2 B2 D B2
3 1 0 2 5 6 7 4 9 11 8 10,C927,2,15,U2 F2 D F2 L2 F2 D B2 D L2 R2 U L2 U2 R2
3 1 0 2 5 6 7 4 10 8 11 9,C928,2,15,U2 F2 U L2 B2 L2 U F2 U F2 B2 D R2 D2 R2
3 1 0 2 5 6 7 4 10 9 8 11,C837,2,14,B2 U L2 F2 D2 R2 U B2 L2 B2 D' L2 D B2
3 1 0 2 5 6 7 4 10 11 9 8,C840,2,14,B2 U L2 F2 D2 R2 U B2 L2 B2 U' F2 U B2
3 1 0 2 5 6 7 4 11 8 9 10,C842,2,14,L2 U' L2 R2 U' L2 U2 R2 D' L2 F2 L2 U B2
3 1 0 2 5 6 7 4 11 9 10 8,C925,2,15,U2 F2 U B2 U' F2 L2 F2 D' L2 F2 D B2 D2 F2
3 1 0 2 5 6 7 4 11 10 8 9,C839,2,14,B2 U F2 U' B2 R2 B2 U L2 D2 F2 R2 U B2
3 1 0 2 5 7 4 6 8 9 11 10,C116,2,11,U2 L2 B2 U' F2 B2 D' L2 U2 B2 R2
3 1 0 2 5 7 4 6 8 10 9 11,C375,2,12,U D B2 R2 U F2 B2 U L2 D2 F2 L2
3 1 0 2 5 7 4 6 8 11 10 9,C378,2,12,U2 L2 B2 D' L2 R2 D' B2 U D B2 R2
3 1 0 2 5 7 4 6 9 8 10 11,C381,2,12,U2 L2 B2 U D2 F2 B2 D' R2 D2 B2 R2
3 1 0 2 5 7 4 6 9 10 11 8,C376,2,12,U2 R2 F2 D F2 B2 D F2 U D F2 L2
3 1 0 2 5 7 4 6 9 11 8 10,C379,2,12,U D F2 L2 U' L2 R2 U' R2 D2 B2 R2
3 1 0 2 5 7 4 6 10 8 11 9,C382,2,12,U D F2 L2 D' F2 B2 D' L2 U2 B2 R2
3 1 0 2 5 7 4 6 10 9 8 11,C374,2,12,U2 R2 F2 U L2 R2 U B2 U' D' F2 L2
3 1 0 2 5 7 4 6 10 11 9 8,C117,2,11,U2 L2 B2 D' L2 R2 U' L2 U2 B2 R2
3 1 0 2 5 7 4 6 11 8 9 10,C380,2,12,U2 L2 B2 U' F2 B2 U' F2 U' D' B2 R2
3 1 0 2 5 7 4 6 11 9 10 8,C373,2,12,U D B2 R2 D L2 R2 D R2 U2 F2 L2
3 1 0 2 5 7 4 6 11 10 8 9,C377,2,12,U2 L2 B2 U2 D L2 R2 U' R2 D2 B2 R2
3 1 0 2 5 7 6 4 8 9 10 11,C367,1,12,D B2 L2 B2 D F2 R2 U' F2 B2 D B2
3 1 0 2 5 7 6 4 8 10 11 9,C369,2,12,D' L2 F2 L2 U' F2 L2 U F2 B2 U' L2
3 1 0 2 5 7 6 4 8 11 9 10,C371,2,12,U' F2 L2 F2 D' L2 F2 U F2 B2 U' F2
3 1 0 2 5 7 6 4 9 8 11 10,C635,1,13,D B2 R2 B2 D R2 F2 D U2 L2 R2 U R2
3 1 0 2 5 7 6 4 9 10 8 11,C370,2,12,D' L2 B2 L2 U' L2 F2 U F2 B2 U' F2
3 1 0 2 5 7 6 4 9 11 10 8,C371,1,12,D' L2 F2 L2 U' F2 L2 D L2 R2 D' L2
3 1 0 2 5 7 6 4 10 8 9 11,C370,1,12,U' F2 R2 F2 D' F2 L2 D L2 R2 D' L2
3 1 0 2 5 7 6 4 10 9 11 8,C368,2,12,D' L2 B2 L2 U' L2 F2 D L2 R2 D' F2
3 1 0 2 5 7 6 4 10 11 8 9,C636,1,13,D U2 R2 F2 R2 D' F2 R2 U L2 R2 D' F2
3 1 0 2 5 7 6 4 11 8 10 9,C369,1,12,U' F2 L2 F2 D' L2 F2 D L2 R2 D' F2
3 1 0 2 5 7 6 4 11 9 8 10,C368,1,12,U' F2 R2 F2 D' F2 L2 U F2 B2 U' L2
3 1 0 2 5 7 6 4 11 10 9 8,C635,2,13,U R2 B2 R2 U B2 L2 U D2 F2 B2 D B2
3 1 0 2 6 4 5 7 8 9 10 11,C015,7,8,L2 B2 D B2 F2 U' F2 L2
3 1 0 2 6 4 5 7 8 10 11 9,C045,7,10,L2 D U' L2 U B2 F2 U' F2 L2
3 1 0 2 6 4 5 7 8 11 9 10,C041,7,10,D U' B2 R2 D' B2 F2 D B2 R2
3 1 0 2 6 4 5 7 9 8 11 10,C047,7,10,L2 D2 U2 F2 U L2 R2 D' F2 L2
3 1 0 2 6 4 5 7 9 10 8 11,C042,7,10,L2 B2 D B2 F2 D' L2 D U' L2
3 1 0 2 6 4 5 7 9 11 10 8,C039,7,10,L2 B2 D F2 D U' L2 D' F2 L2
3 1 0 2 6 4 5 7 10 8 9 11,C040,7,10,L2 B2 U L2 R2 U' L2 B2 D U'
3 1 0 2 6 4 5 7 10 9 11 8,C046,7,10,L2 B2 U L2 D U' B2 U' F2 L2
3 1 0 2 6 4 5 7 10 11 8 9,C044,7,10,D2 U2 L2 B2 D' L2 R2 U B2 R2
3 1 0 2 6 4 5 7 11 8 10 9,C038,7,10,D U' B2 R2 U' L2 R2 U B2 R2
3 1 0 2 6 4 5 7 11 9 8 10,C043,7,10,L2 D U' L2 D L2 R2 D' F2 L2
3 1 0 2 6 4 5 7 11 10 9 8,C022,7,9,L2 B2 D2 U' L2 R2 D' F2 L2
3 1 0 2 6 4 7 5 8 9 11 10,C118,2,11,L2 B2 D F2 B2 U R2 U2 F2 L2 D2
3 1 0 2 6 4 7 5 8 10 9 11,C385,2,12,L2 B2 D F2 B2 U' F2 U2 R2 D2 R2 U2
3 1 0 2 6 4 7 5 8 11 10 9,C387,2,12,L2 B2 D F2 B2 D B2 U' D' F2 L2 D2
3 1 0 2 6 4 7 5 9 8 10 11,C121,2,11,L2 B2 D F2 B2 U R2 D2 B2 R2 U2
3 1 0 2 6 4 7 5 9 10 11 8,C386,2,12,L2 B2 D F2 B2 D B2 U D B2 R2 U2
3 1 0 2 6 4 7 5 9 11 8 10,C388,2,12,L2 B2 U L2 R2 D' B2 U2 L2 U2 R2 U2
3 1 0 2 6 4 7 5 10 8 11 9,C390,2,12,U F2 L2 D2 F2 D F2 B2 U L2 B2 U
3 1 0 2 6 4 7 5 10 9 8 11,C384,2,12,L2 B2 U L2 R2 U F2 U' D' B2 R2 U2
3 1 0 2 6 4 7 5 10 11 9 8,C120,2,11,L2 B2 U L2 R2 D R2 U2 F2 L2 D2
3 1 0 2 6 4 7 5 11 8 9 10,C389,2,12,L2 B2 U L2 R2 U F2 U D F2 L2 D2
3 1 0 2 6 4 7 5 11 9 10 8,C383,2,12,U F2 L2 D2 F2 U L2 R2 D L2 B2 U
3 1 0 2 6 4 7 5 11 10 8 9,C119,2,11,L2 B2 U L2 R2 D R2 D2 B2 R2 U2
3 1 0 2 6 5 4 7 8 9 11 10,C616,2,13,U F2 D2 L2 U' L2 F2 R2 D' R2 U2 B2 U
3 1 0 2 6 5 4 7 8 10 9 11,C618,2,13,U L2 U2 B2 U L2 F2 R2 D F2 U2 L2 U
3 1 0 2 6 5 4 7 8 11 10 9,C622,2,13,U F2 U2 R2 U' R2 B2 L2 D B2 U2 R2 U'
3 1 0 2 6 5 4 7 9 8 10 11,C625,2,13,U F2 U2 R2 U' R2 B2 L2 D' L2 D2 B2 U
3 1 0 2 6 5 4 7 9 10 11 8,C619,2,13,U L2 U2 B2 D F2 R2 B2 D R2 D2 B2 D
3 1 0 2 6 5 4 7 9 11 8 10,C623,2,13,U L2 U2 B2 U L2 F2 R2 U' B2 D2 R2 D'
3 1 0 2 6 5 4 7 10 8 11 9,C626,2,13,U L2 D2 F2 U R2 B2 L2 U' F2 U2 R2 D'
3 1 0 2 6 5 4 7 10 9 8 11,C617,2,13,U F2 U2 R2 U' R2 B2 L2 U' F2 U2 R2 D
3 1 0 2 6 5 4 7 10 11 9 8,C621,2,13,U F2 D2 L2 U' L2 F2 R2 U L2 U2 B2 D'
3 1 0 2 6 5 4 7 11 8 9 10,C624,2,13,U L2 U2 B2 U L2 F2 R2 U L2 U2 B2 D
3 1 0 2 6 5 4 7 11 9 10 8,C615,2,13,U L2 D2 F2 U R2 B2 L2 D B2 D2 L2 U
3 1 0 2 6 5 4 7 11 10 8 9,C620,2,13,U F2 U2 R2 U' R2 B2 L2 U R2 D2 B2 D'
3 1 0 2 6 5 7 4 8 9 10 11,C322,2,12,U B2 U F2 B2 D' R2 F2 U B2 L2 B2
3 1 0 2 6 5 7 4 8 10 11 9,C611,3,13,D F2 D' R2 L2 D F2 R2 U' R2 B2 R2 D2
3 1 0 2 6 5 7 4 8 11 9 10,C610,3,13,D L2 D F2 B2 D U2 R2 F2 U B2 L2 B2
3 1 0 2 6 5 7 4 9 8 11 10,C324,2,12,L2 U2 F2 U L2 R2 D' B2 U2 F2 B2 L2
3 1 0 2 6 5 7 4 9 10 8 11,C612,2,13,U R2 U2 D' L2 R2 D' L2 F2 D B2 R2 B2
3 1 0 2 6 5 7 4 9 11 10 8,C613,2,13,U B2 U2 D' L2 R2 D' F2 L2 D B2 L2 B2
3 1 0 2 6 5 7 4 10 8 9 11,C613,3,13,D B2 D2 U' R2 L2 U' F2 R2 U B2 R2 B2
3 1 0 2 6 5 7 4 10 9 11 8,C610,2,13,U R2 U F2 B2 U D2 L2 F2 D B2 R2 B2
3 1 0 2 6 5 7 4 10 11 8 9,C614,2,13,U F2 U' L2 R2 D R2 F2 U' R2 F2 R2 D2
3 1 0 2 6 5 7 4 11 8 10 9,C612,3,13,D L2 D2 U' R2 L2 U' R2 F2 U B2 L2 B2
3 1 0 2 6 5 7 4 11 9 8 10,C611,2,13,U F2 U' L2 R2 U F2 L2 D' L2 B2 L2 U2
3 1 0 2 6 5 7 4 11 10 9 8,C323,2,12,L2 F2 U2 F2 U L2 R2 D' B2 U2 B2 L2
3 1 0 2 6 7 4 5 8 9 10 11,C372,2,12,F2 U2 L2 U F2 R2 B2 D R2 B2 D2 B2
3 1 0 2 6 7 4 5 8 10 11 9,C640,2,13,U2 L2 U2 F2 D' L2 F2 R2 U L2 F2 U2 B2
3 1 0 2 6 7 4 5 8 11 9 10,C642,2,13,U2 F2 D2 F2 R2 D F2 R2 B2 U' B2 U2 L2
3 1 0 2 6 7 4 5 9 8 11 10,C647,2,13,L2 F2 U F2 U D2 L2 R2 D F2 D' B2 L2
3 1 0 2 6 7 4 5 9 10 8 11,C641,2,13,U2 F2 U2 B2 L2 U R2 B2 L2 D' B2 U2 L2
3 1 0 2 6 7 4 5 9 11 10 8,C643,2,13,U2 L2 D2 B2 D' R2 B2 L2 U R2 B2 D2 B2
3 1 0 2 6 7 4 5 10 8 9 11,C645,2,13,U2 L2 U2 F2 U' F2 R2 B2 D R2 B2 D2 B2
